date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:01	81228/81228	---M--	200	added ('OK')	image/png	etag:%2213d4c-5dd4b9f45f100%22	https://relearning.tech/wp-content/uploads/2022/04/%e0%b9%80%e0%b8%9a%e0%b8%8d%e0%b8%88%e0%b8%a1%e0%b8%b2%e0%b8%9e%e0%b8%a3_%e0%b8%89%e0%b8%b2%e0%b8%a2%e0%b8%b2%e0%b8%99%e0%b8%99%e0%b8%97%e0%b9%8c.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b9%80%e0%b8%9a%e0%b8%8d%e0%b8%88%e0%b8%a1%e0%b8%b2%e0%b8%9e%e0%b8%a3_%e0%b8%89%e0%b8%b2%e0%b8%a2%e0%b8%b2%e0%b8%99%e0%b8%99%e0%b8%97%e0%b9%8c.png	(from https://relearning.tech/about-us/)
21:48:02	100351/100351	---M--	200	added ('OK')	image/png	etag:%22187ff-5dd4b9f553340%22	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%8a%e0%b8%a5%e0%b8%a5%e0%b8%94%e0%b8%b2_%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b8%91%e0%b8%b9%e0%b8%a3%e0%b8%a2%e0%b9%8c.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%8a%e0%b8%a5%e0%b8%a5%e0%b8%94%e0%b8%b2_%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b8%91%e0%b8%b9%e0%b8%a3%e0%b8%a2%e0%b9%8c.png	(from https://relearning.tech/about-us/)
21:48:03	126052/126052	---M--	200	added ('OK')	image/png	etag:%221ec64-5dd4b9f73b7c0%22	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%aa%e0%b8%a1%e0%b8%ab%e0%b8%8d%e0%b8%b4%e0%b8%87_%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%98%e0%b8%99%e0%b8%b9%e2%80%8b.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%aa%e0%b8%a1%e0%b8%ab%e0%b8%8d%e0%b8%b4%e0%b8%87_%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%98%e0%b8%99%e0%b8%b9%e2%80%8b.png	(from https://relearning.tech/about-us/)
21:48:04	89100/89100	---M--	200	added ('OK')	image/png	etag:%2215c0c-5dd4b9f553340%22	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%94%e0%b8%a3_%e0%b8%ad%e0%b8%a0%e0%b8%b1%e0%b8%aa%e0%b8%a3%e0%b8%b4%e0%b8%99%e0%b8%97%e0%b8%a3%e0%b9%8c_%e0%b8%82%e0%b8%93%e0%b8%b0%e0%b8%a3%e0%b8%b1%e0%b8%95%e0%b8%99%e0%b9%8c%e2%80%8b.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%94%e0%b8%a3_%e0%b8%ad%e0%b8%a0%e0%b8%b1%e0%b8%aa%e0%b8%a3%e0%b8%b4%e0%b8%99%e0%b8%97%e0%b8%a3%e0%b9%8c_%e0%b8%82%e0%b8%93%e0%b8%b0%e0%b8%a3%e0%b8%b1%e0%b8%95%e0%b8%99%e0%b9%8c%e2%80%8b.png	(from https://relearning.tech/about-us/)
21:48:05	143404/143404	---M--	200	added ('OK')	image/png	etag:%222302c-5dd4b9f73b7c0%22	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b8%8a%e0%b8%b1%e0%b8%a2_%e0%b8%9b%e0%b8%a3%e0%b8%b2%e0%b8%a8%e0%b8%a3%e0%b8%b1%e0%b8%a2%e2%80%8b.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b8%8a%e0%b8%b1%e0%b8%a2_%e0%b8%9b%e0%b8%a3%e0%b8%b2%e0%b8%a8%e0%b8%a3%e0%b8%b1%e0%b8%a2%e2%80%8b.png	(from https://relearning.tech/about-us/)
21:48:06	90299/90299	---M--	200	added ('OK')	image/png	etag:%22160bb-5dd4b9f647580%22	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%9e%e0%b8%b1%e0%b8%95%e0%b8%97%e0%b8%99%e0%b8%b5%e0%b8%a2%e0%b9%8c_%e0%b8%97%e0%b8%ad%e0%b8%87%e0%b8%98%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%8a%e0%b8%b2%e0%b8%95%e0%b8%b4%e2%80%8b.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%9e%e0%b8%b1%e0%b8%95%e0%b8%97%e0%b8%99%e0%b8%b5%e0%b8%a2%e0%b9%8c_%e0%b8%97%e0%b8%ad%e0%b8%87%e0%b8%98%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%8a%e0%b8%b2%e0%b8%95%e0%b8%b4%e2%80%8b.png	(from https://relearning.tech/about-us/)
21:48:07	2458/2458	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:06%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fproduct%2F	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed7559.json	(from https://relearning.tech/product/)
21:48:07	2673/2673	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Mar%202026%2014:48:07%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fproduct%2F&format=xml	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed25dc	(from https://relearning.tech/product/)
21:48:08	18947/18947	---M-Z	200	added ('OK')	text/css	etag:%224a03-64c4803e2a8b9-gzip%22	https://relearning.tech/wp-content/uploads/elementor/css/post-319.css?ver=1772722046	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/css/post-3199758.css	(from https://relearning.tech/product/)
21:48:10	42627/42627	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:09%20GMT	https://relearning.tech/wp-json/wp/v2/pages/319	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/319.json	(from https://relearning.tech/product/)
21:48:10	6146/6146	---M--	200	added ('OK')	image/png	etag:%221802-64c26a560317b%22	https://relearning.tech/wp-content/plugins/elementor/assets/images/placeholder.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/elementor/assets/images/placeholder.png	(from https://relearning.tech/product/)
21:48:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2014:48:10%20GMT	https://relearning.tech/?p=319	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/index63fb.html	(from https://relearning.tech/product/)
21:48:12	2398/2398	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:11%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fblog%2F	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embedf4cf.json	(from https://relearning.tech/blog/)
21:48:12	2604/2604	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Mar%202026%2014:48:12%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fblog%2F&format=xml	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed8798	(from https://relearning.tech/blog/)
21:48:13	10309/10309	---M-Z	200	added ('OK')	text/css	etag:%222845-64c4803edd419-gzip%22	https://relearning.tech/wp-content/uploads/elementor/css/post-146.css?ver=1772722047	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/css/post-146538b.css	(from https://relearning.tech/blog/)
21:48:15	19952/19952	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:14%20GMT	https://relearning.tech/wp-json/wp/v2/pages/146	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/146.json	(from https://relearning.tech/blog/)
21:48:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2014:48:15%20GMT	https://relearning.tech/?p=146	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/indexf488.html	(from https://relearning.tech/blog/)
21:48:16	2458/2458	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:15%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fcontact%2F	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed599d.json	(from https://relearning.tech/contact/)
21:48:16	2673/2673	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Mar%202026%2014:48:16%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fcontact%2F&format=xml	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embedd459	(from https://relearning.tech/contact/)
21:48:17	261/261	---M-Z	200	added ('OK')	text/css	etag:%22105-64c26a560123b-gzip%22	https://relearning.tech/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.35.6	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/elementor/assets/css/widget-google_maps.min6740.css	(from https://relearning.tech/contact/)
21:48:18	18928/18928	---M-Z	200	added ('OK')	text/css	etag:%2249f0-64c4803f8c0f9-gzip%22	https://relearning.tech/wp-content/uploads/elementor/css/post-148.css?ver=1772722048	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/css/post-1488f13.css	(from https://relearning.tech/contact/)
21:48:21	48113/48113	---M--	200	added ('OK')	image/jpeg	etag:%22bbf1-5dc994aa53000%22	https://relearning.tech/wp-content/uploads/2022/04/lumensoft-technologies-WaGMKmJ2F0Y-unsplash.jpg	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/lumensoft-technologies-WaGMKmJ2F0Y-unsplash.jpg	(from https://relearning.tech/contact/)
21:48:21	307/307	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:48:21%20GMT	http://relearning.tech/wp-content/uploads/forminator/339_0209d9dadc90e2f77b195c32c1ed005e/css/style-339.css?ver=1651773160	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/forminator/339_0209d9dadc90e2f77b195c32c1ed005e/css/style-339.56011e.delayed	(from https://relearning.tech/contact/)
21:48:21	35492/35492	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:19%20GMT	https://relearning.tech/wp-json/wp/v2/pages/148	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/148.json	(from https://relearning.tech/contact/)
21:48:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2014:48:20%20GMT	https://relearning.tech/?p=148	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/indexa36b.html	(from https://relearning.tech/contact/)
21:48:22	44943/44943	---M-Z	200	added ('OK')	text/css	etag:%22af8f-633e5729826b9-gzip%22	https://relearning.tech/wp-content/uploads/forminator/339_0209d9dadc90e2f77b195c32c1ed005e/css/style-339.css?ver=1651773160	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/forminator/339_0209d9dadc90e2f77b195c32c1ed005e/css/style-339011e.css	(from https://relearning.tech/contact/)
21:48:23	22892/22892	---M-Z	200	added ('OK')	text/css	etag:%22596c-64bf3fe3b8e3e-gzip%22	https://relearning.tech/wp-content/plugins/forminator/assets/css/intlTelInput.min.css?ver=4.0.3	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/forminator/assets/css/intlTelInput.minfa0c.css	(from https://relearning.tech/contact/)
21:48:24	32427/32427	---M-Z	200	added ('OK')	application/javascript	etag:%227eab-64bf3fe3d053e-gzip%22	https://relearning.tech/wp-content/plugins/forminator/assets/js/library/intlTelInput.min.js?ver=1.51.1	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/forminator/assets/js/library/intlTelInput.min151a.js	(from https://relearning.tech/contact/)
21:48:26	2416/2416	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:25%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fdonate%2F	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed280c.json	(from https://relearning.tech/donate/)
21:48:26	2622/2622	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Mar%202026%2014:48:26%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fdonate%2F&format=xml	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embedffed	(from https://relearning.tech/donate/)
21:48:27	1657/1657	---M-Z	200	added ('OK')	text/css	etag:%22679-64c26a560123b-gzip%22	https://relearning.tech/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=3.35.6	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/elementor/assets/css/widget-image-box.min6740.css	(from https://relearning.tech/donate/)
21:48:28	15808/15808	---M-Z	200	added ('OK')	text/css	etag:%223dc0-64c4804171698-gzip%22	https://relearning.tech/wp-content/uploads/elementor/css/post-506.css?ver=1772722050	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/css/post-506a4db.css	(from https://relearning.tech/donate/)
21:48:31	36298/36298	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:29%20GMT	https://relearning.tech/wp-json/wp/v2/pages/506	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/506.json	(from https://relearning.tech/donate/)
21:48:31	133793/133793	---M--	200	added ('OK')	image/png	etag:%2220aa1-5e0729dfc3b40%22	https://relearning.tech/wp-content/uploads/2022/06/donate-web-1.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/06/donate-web-1.png	(from https://relearning.tech/donate/)
21:48:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2014:48:30%20GMT	https://relearning.tech/?p=506	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/index8ce5.html	(from https://relearning.tech/donate/)
21:48:31	23159/23159	---M--	200	added ('OK')	image/png	etag:%225a77-5e0f4924bfa93%22	https://relearning.tech/wp-content/uploads/2022/06/5368831.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/06/5368831.png	(from https://relearning.tech/donate/)
21:48:32	17545/17545	---M--	200	added ('OK')	image/png	etag:%224489-5e0f49bb63ff9%22	https://relearning.tech/wp-content/uploads/2022/06/4299051.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/06/4299051.png	(from https://relearning.tech/donate/)
21:48:33	23/23	---M--	200	added ('OK')	text/plain	date:Thu,%2005%20Mar%202026%2014:48:33%20GMT	https://fonts.bunny.net/robots.txt		(from https://relearning.tech/)
21:48:34	20088/20088	---M--	200	added ('OK')	font/woff2	etag:%22699ca186-4e78%22	https://fonts.bunny.net/roboto/files/roboto-math-400-normal.woff2	/home/cusniwtt/Documents/websites/relearning-website/fonts.bunny.net/roboto/files/roboto-math-400-normal.woff2	(from https://fonts.bunny.net/css?family=Roboto&ver=1.0)
21:48:35	9556/9556	---M--	200	added ('OK')	font/woff2	etag:%22699a981f-2554%22	https://fonts.bunny.net/roboto/files/roboto-greek-400-normal.woff2	/home/cusniwtt/Documents/websites/relearning-website/fonts.bunny.net/roboto/files/roboto-greek-400-normal.woff2	(from https://fonts.bunny.net/css?family=Roboto&ver=1.0)
21:48:36	21884/21884	---M--	200	added ('OK')	font/woff2	etag:%22699ca14c-557c%22	https://fonts.bunny.net/roboto/files/roboto-latin-400-normal.woff2	/home/cusniwtt/Documents/websites/relearning-website/fonts.bunny.net/roboto/files/roboto-latin-400-normal.woff2	(from https://fonts.bunny.net/css?family=Roboto&ver=1.0)
21:48:37	10736/10736	---M--	200	added ('OK')	font/woff2	etag:%22699ca199-29f0%22	https://fonts.bunny.net/roboto/files/roboto-symbols-400-normal.woff2	/home/cusniwtt/Documents/websites/relearning-website/fonts.bunny.net/roboto/files/roboto-symbols-400-normal.woff2	(from https://fonts.bunny.net/css?family=Roboto&ver=1.0)
21:48:38	12108/12108	---M--	200	added ('OK')	font/woff2	etag:%22699ca0e4-2f4c%22	https://fonts.bunny.net/roboto/files/roboto-cyrillic-400-normal.woff2	/home/cusniwtt/Documents/websites/relearning-website/fonts.bunny.net/roboto/files/roboto-cyrillic-400-normal.woff2	(from https://fonts.bunny.net/css?family=Roboto&ver=1.0)
21:48:39	3680/3680	---M--	200	added ('OK')	font/woff2	etag:%22699a982e-e60%22	https://fonts.bunny.net/roboto/files/roboto-greek-ext-400-normal.woff2	/home/cusniwtt/Documents/websites/relearning-website/fonts.bunny.net/roboto/files/roboto-greek-ext-400-normal.woff2	(from https://fonts.bunny.net/css?family=Roboto&ver=1.0)
21:48:40	13740/13740	---M--	200	added ('OK')	font/woff2	etag:%226998b58b-35ac%22	https://fonts.bunny.net/roboto/files/roboto-latin-ext-400-normal.woff2	/home/cusniwtt/Documents/websites/relearning-website/fonts.bunny.net/roboto/files/roboto-latin-ext-400-normal.woff2	(from https://fonts.bunny.net/css?family=Roboto&ver=1.0)
21:48:41	7856/7856	---M--	200	added ('OK')	font/woff2	etag:%226985c55d-1eb0%22	https://fonts.bunny.net/roboto/files/roboto-vietnamese-400-normal.woff2	/home/cusniwtt/Documents/websites/relearning-website/fonts.bunny.net/roboto/files/roboto-vietnamese-400-normal.woff2	(from https://fonts.bunny.net/css?family=Roboto&ver=1.0)
21:48:42	16848/16848	---M--	200	added ('OK')	font/woff2	etag:%226994b349-41d0%22	https://fonts.bunny.net/roboto/files/roboto-cyrillic-ext-400-normal.woff2	/home/cusniwtt/Documents/websites/relearning-website/fonts.bunny.net/roboto/files/roboto-cyrillic-ext-400-normal.woff2	(from https://fonts.bunny.net/css?family=Roboto&ver=1.0)
21:48:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:48:43%20GMT	https://relearning.tech/wp-content/uploads/2022/07/Logo-thai_bold.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/07/Logo-thai_bold.png	(from https://relearning.tech/)
21:48:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:48:43%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2F&format=xml	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed4453	(from https://relearning.tech/)
21:48:47	55759/55759	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:43%20GMT	https://relearning.tech/wp-json/wp/v2/pages/12	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/12.json	(from https://relearning.tech/)
21:48:47	284271/-1	---M--	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:43%20GMT	https://relearning.tech/wp-json/	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/index.html	(from https://relearning.tech/)
21:48:49	109808/109808	---M--	200	added ('OK')	font/woff2	etag:%221acf0-64bf3ffaee4b6%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:48:51	2514/2514	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:48%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fabout-us%2F	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed3d23.json	(from https://relearning.tech/about-us/)
21:48:51	189684/189684	---M--	200	added ('OK')	font/ttf	etag:%222e4f4-64bf3ffaee4b6%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:48:51	24488/24488	---M--	200	added ('OK')	font/woff2	etag:%225fa8-64bf3ffaee4b6%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:48:52	634361/634361	---M--	200	added ('OK')	image/png	etag:%229adf9-5d8ed29948000%22	https://relearning.tech/wp-content/uploads/2022/02/Webp.net-resizeimage-1.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/02/Webp.net-resizeimage-1.png	(from https://relearning.tech/)
21:48:52	123893/123893	---M--	200	added ('OK')	image/png	etag:%221e3f5-5e2bd1137c962%22	https://relearning.tech/wp-content/uploads/2022/07/Logo-768x768.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/07/Logo-768x768.png	(from https://relearning.tech/about-us/)
21:48:52	135567/135567	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:51%20GMT	https://relearning.tech/wp-json/wp/v2/pages/142	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/142.json	(from https://relearning.tech/about-us/)
21:48:52	786747/786747	---M--	200	added ('OK')	image/jpeg	etag:%22c013b-5e0f50ab95a96%22	https://relearning.tech/wp-content/uploads/2022/06/MicrosoftTeams-image-3-e1654717935932.jpg	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/06/MicrosoftTeams-image-3-e1654717935932.jpg	(from https://relearning.tech/)
21:48:53	63348/63348	---M--	200	added ('OK')	font/ttf	etag:%22f774-64bf3ffaee4b6%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-regular-400.ttf	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-regular-400.ttf	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:48:54	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:48:54%20GMT	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%99%e0%b8%9e_%e0%b8%81%e0%b9%89%e0%b8%ad%e0%b8%87%e0%b9%80%e0%b8%81%e0%b8%b5%e0%b8%a2%e0%b8%a3%e0%b8%95%e0%b8%b4_%e0%b9%80%e0%b8%81%e0%b8%a9%e0%b9%80%e0%b8%9e%e0%b9%87%e0%b8%8a%e0%b8%a3%e0%b9%8c.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%99%e0%b8%9e_%e0%b8%81%e0%b9%89%e0%b8%ad%e0%b8%87%e0%b9%80%e0%b8%81%e0%b8%b5%e0%b8%a2%e0%b8%a3%e0%b8%95%e0%b8%b4_%e0%b9%80%e0%b8%81%e0%b8%a9%e0%b9%80%e0%b8%9e%e0%b9%87%e0%b8%8a%e0%b8%a3%e0%b9%8c.png	(from https://relearning.tech/about-us/)
21:48:54	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:48:54%20GMT	https://relearning.tech/wp-content/uploads/2022/04/%e0%b9%80%e0%b8%9a%e0%b8%8d%e0%b8%88%e0%b8%a1%e0%b8%b2%e0%b8%9e%e0%b8%a3_%e0%b8%89%e0%b8%b2%e0%b8%a2%e0%b8%b2%e0%b8%99%e0%b8%99%e0%b8%97%e0%b9%8c.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b9%80%e0%b8%9a%e0%b8%8d%e0%b8%88%e0%b8%a1%e0%b8%b2%e0%b8%9e%e0%b8%a3_%e0%b8%89%e0%b8%b2%e0%b8%a2%e0%b8%b2%e0%b8%99%e0%b8%99%e0%b8%97%e0%b9%8c.png	(from https://relearning.tech/about-us/)
21:48:54	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:48:54%20GMT	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%8a%e0%b8%a5%e0%b8%a5%e0%b8%94%e0%b8%b2_%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b8%91%e0%b8%b9%e0%b8%a3%e0%b8%a2%e0%b9%8c.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%8a%e0%b8%a5%e0%b8%a5%e0%b8%94%e0%b8%b2_%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b8%91%e0%b8%b9%e0%b8%a3%e0%b8%a2%e0%b9%8c.png	(from https://relearning.tech/about-us/)
21:48:54	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:48:54%20GMT	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%aa%e0%b8%a1%e0%b8%ab%e0%b8%8d%e0%b8%b4%e0%b8%87_%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%98%e0%b8%99%e0%b8%b9%e2%80%8b.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%aa%e0%b8%a1%e0%b8%ab%e0%b8%8d%e0%b8%b4%e0%b8%87_%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%98%e0%b8%99%e0%b8%b9%e2%80%8b.png	(from https://relearning.tech/about-us/)
